href,source_url,first_seen_utc
https://www.oefb.at/bewerbe/Spiel/3920399/?FC-Marchfeld-Donauauen-vs-SV-Donau,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920391/?SV-Horn-vs-SC-Neusiedl-am-See-1919,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920366/?SR-Donaufeld-vs-SV-Leobendorf,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920435/?Wiener-Viktoria-vs-Sportunion-Mauer,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920491/?SV-Kloecher-Bau-Oberwart-vs-FC-Marchfeld-Donauauen,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920361/?SV-druckmittel-at-Gloggnitz-vs-SR-Donaufeld,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920514/?FavAC-vs-Wiener-Viktoria,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920543/?SC-Neusiedl-am-See-1919-vs-TWL-Elektra,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920530/?Wiener-Sport-Club-vs-FCM-Traiskirchen,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920304/?SG-Kremser-SC-Rehberg-KM-I-vs-Sportunion-Mauer,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920283/?Retz-vs-SC-ESV-Parndorf-1919,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920336/?SV-Leobendorf-vs-SV-Horn,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920432/?FC-Marchfeld-Donauauen-vs-SC-Neusiedl-am-See-1919,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920458/?SV-Donau-vs-SV-Kloecher-Bau-Oberwart,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920426/?SC-ESV-Parndorf-1919-vs-Sportunion-Mauer,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920498/?SV-Horn-vs-SV-druckmittel-at-Gloggnitz,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920278/?TWL-Elektra-vs-SV-Leobendorf,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920404/?SG-Kremser-SC-Rehberg-KM-I-vs-FavAC,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920509/?Wiener-Viktoria-vs-Wiener-Sport-Club,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920463/?SR-Donaufeld-vs-Retz,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920425/?SC-Neusiedl-am-See-1919-vs-SV-Donau,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920408/?FavAC-vs-SC-ESV-Parndorf-1919,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920364/?SG-Kremser-SC-Rehberg-KM-I-vs-Wiener-Sport-Club,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920317/?SV-druckmittel-at-Gloggnitz-vs-TWL-Elektra,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920284/?Retz-vs-SV-Horn,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920320/?FCM-Traiskirchen-vs-Wiener-Viktoria,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920334/?Sportunion-Mauer-vs-SR-Donaufeld,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3966823/?SV-Leobendorf-vs-FC-Marchfeld-Donauauen,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920352/?SG-Kremser-SC-Rehberg-KM-I-vs-FCM-Traiskirchen,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920293/?TWL-Elektra-vs-Retz,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920288/?SC-ESV-Parndorf-1919-vs-Wiener-Sport-Club,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920476/?FC-Marchfeld-Donauauen-vs-SV-druckmittel-at-Gloggnitz,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920348/?SV-Horn-vs-Sportunion-Mauer,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920513/?SV-Donau-vs-SV-Leobendorf,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920310/?SR-Donaufeld-vs-FavAC,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920449/?SV-Kloecher-Bau-Oberwart-vs-SC-Neusiedl-am-See-1919,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920487/?FavAC-vs-SV-Horn,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920503/?FCM-Traiskirchen-vs-SC-ESV-Parndorf-1919,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920456/?SV-druckmittel-at-Gloggnitz-vs-SV-Donau,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920511/?SV-Leobendorf-vs-SV-Kloecher-Bau-Oberwart,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920524/?Sportunion-Mauer-vs-TWL-Elektra,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920328/?SR-Donaufeld-vs-Wiener-Sport-Club,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920347/?Wiener-Viktoria-vs-SG-Kremser-SC-Rehberg-KM-I,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920436/?Retz-vs-FC-Marchfeld-Donauauen,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920280/?SC-ESV-Parndorf-1919-vs-Wiener-Viktoria,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920459/?FC-Marchfeld-Donauauen-vs-Sportunion-Mauer,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920443/?SV-Kloecher-Bau-Oberwart-vs-SV-druckmittel-at-Gloggnitz,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920471/?SC-Neusiedl-am-See-1919-vs-SV-Leobendorf,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920287/?SV-Horn-vs-Wiener-Sport-Club,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920376/?TWL-Elektra-vs-FavAC,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920478/?SV-Donau-vs-Retz,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920282/?SR-Donaufeld-vs-FCM-Traiskirchen,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920440/?FCM-Traiskirchen-vs-SV-Horn,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920415/?TWL-Elektra-vs-Wiener-Sport-Club,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920386/?SG-Kremser-SC-Rehberg-KM-I-vs-SC-ESV-Parndorf-1919,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920538/?SV-druckmittel-at-Gloggnitz-vs-SC-Neusiedl-am-See-1919,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920299/?FavAC-vs-FC-Marchfeld-Donauauen,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920480/?Retz-vs-SV-Kloecher-Bau-Oberwart,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920371/?Wiener-Viktoria-vs-SR-Donaufeld,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920505/?Sportunion-Mauer-vs-SV-Donau,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920519/?SV-Horn-vs-Wiener-Viktoria,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920295/?TWL-Elektra-vs-FCM-Traiskirchen,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920340/?FC-Marchfeld-Donauauen-vs-Wiener-Sport-Club,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920502/?SV-Kloecher-Bau-Oberwart-vs-Sportunion-Mauer,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920451/?SV-Donau-vs-FavAC,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920492/?SC-Neusiedl-am-See-1919-vs-Retz,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920445/?SV-Leobendorf-vs-SV-druckmittel-at-Gloggnitz,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920444/?SR-Donaufeld-vs-SG-Kremser-SC-Rehberg-KM-I,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920342/?FCM-Traiskirchen-vs-FC-Marchfeld-Donauauen,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920306/?SG-Kremser-SC-Rehberg-KM-I-vs-SV-Horn,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920296/?FavAC-vs-SV-Kloecher-Bau-Oberwart,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920301/?SC-ESV-Parndorf-1919-vs-SR-Donaufeld,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920477/?SV-Donau-vs-Wiener-Sport-Club,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920547/?Sportunion-Mauer-vs-SC-Neusiedl-am-See-1919,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920528/?Wiener-Viktoria-vs-TWL-Elektra,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920286/?Retz-vs-SV-Leobendorf,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920401/?SC-Neusiedl-am-See-1919-vs-FavAC,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920522/?TWL-Elektra-vs-SG-Kremser-SC-Rehberg-KM-I,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
https://www.oefb.at/bewerbe/Spiel/3920318/?SV-Horn-vs-SC-ESV-Parndorf-1919,https://www.oefb.at/bewerbe/Bewerb/Spielplan/226510?Regionalliga-Ost,2026-03-18T11:43:42Z
